,Papua New Guinea,Greenland,Iceland,Canada,Algeria,Benin,Burkina Faso,Ghana,Cote d'Ivoire,Nigeria,Niger,Tunisia,Togo,Belgium,Germany,Estonia,Finland,United Kingdom,Guernsey,Jersey,Isle of Man,Falkland Islands,Netherlands,Ireland,Denmark,Faroe Islands,Luxembourg,Norway,Poland,Sweden,South Africa,Botswana,Congo (Brazzaville),Congo (Kinshasa),Swaziland,Central African Republic,Equatorial Guinea,Saint Helena,Mauritius,British Indian Ocean Territory,Cameroon,Zambia,Comoros,Mayotte,Reunion,Madagascar,Angola,Gabon,Sao Tome and Principe,Mozambique,Seychelles,Chad,Zimbabwe,Malawi,Lesotho,Mali,Gambia,Spain,Sierra Leone,Liberia,Morocco,Senegal,Mauritania,Guinea,Cape Verde,Ethiopia,Burundi,Somalia,Egypt,Kenya,Libya,Rwanda,Sudan,South Sudan,Tanzania,Uganda,Albania,Bulgaria,Cyprus,Croatia,France,Saint Pierre and Miquelon,Greece,Hungary,Italy,Slovenia,Czech Republic,Israel,Malta,Austria,Portugal,Bosnia and Herzegovina,Romania,Switzerland,Turkey,Moldova,Macedonia,Gibraltar,Serbia,Montenegro,Slovakia,Turks and Caicos Islands,Dominican Republic,Guatemala,Honduras,Jamaica,Mexico,Nicaragua,Panama,Costa Rica,El Salvador,Haiti,Cuba,Cayman Islands,Bahamas,Belize,Cook Islands,Fiji,Tonga,Kiribati,Wallis and Futuna,Samoa,American Samoa,French Polynesia,Vanuatu,New Caledonia,New Zealand,Afghanistan,Bahrain,Saudi Arabia,Iran,Jordan,Kuwait,Lebanon,United Arab Emirates,Oman,Pakistan,Iraq,Syria,Qatar,Northern Mariana Islands,Guam,Marshall Islands,Midway Islands,Micronesia,Palau,Taiwan,Japan,South Korea,Philippines,Argentina,Brazil,Chile,Antarctica,Ecuador,Paraguay,Colombia,Bolivia,Suriname,French Guiana,Peru,Uruguay,Venezuela,Guyana,Antigua and Barbuda,Barbados,Dominica,Martinique,Guadeloupe,Grenada,Virgin Islands,Puerto Rico,Saint Kitts and Nevis,Saint Lucia,Aruba,Netherlands Antilles,Anguilla,Trinidad and Tobago,British Virgin Islands,Saint Vincent and the Grenadines,Kazakhstan,Kyrgyzstan,Azerbaijan,Russia,Ukraine,Belarus,Turkmenistan,Tajikistan,Uzbekistan,India,Sri Lanka,Cambodia,Bangladesh,Hong Kong,Laos,Macau,Nepal,Bhutan,Maldives,Thailand,Vietnam,Myanmar,Indonesia,Malaysia,Brunei,East Timor,Singapore,Australia,Christmas Island,Norfolk Island,China,North Korea,Mongolia,United States,Latvia,Lithuania,Armenia,Eritrea,Palestine,Georgia,Yemen,Bermuda,Solomon Islands,Nauru,Tuvalu,Namibia,Djibouti,Montserrat,Johnston Atoll,Guinea-Bissau,Western Sahara,Niue,Cocos (Keeling) Islands,Wake Island
74,1,11,1486,1181,1320,22,345,214,261,232,184,574,44,19691,100123,1097,1927,37,0,0,0,0,64,4994,181,0,2804,5687,4102,6830,1655,6,45,154,0,8,16,0,227,0,650,39,0,0,0,72,14,21,0,10,10,9,9,4,0,45,4,131646,6,13,1021,222,6,121,0,43,3,7,1173,142,18,104,12,1,22,52,361,531,446,1182,61,0,1735,733,128948,997,0,8430,227,12051,11278,654,3864,21100,27069,864,0,0,1908,214,485,0,1745,61,268,58,2143,6,1801,454,62,21,320,0,28,5,0,12,0,0,0,0,0,0,0,0,1039,349,700,2402,58226,345,556,527,1799,298,3766,961,19,1604,0,0,0,0,0,0,363,3139,10237,3246,1451,11130,4471,0,3646,104,1485,157,10,0,2281,406,159,24,15,56,14,0,0,12,0,0,10,14,0,0,0,104,0,7,584,147,584,5389,1308,562,0,0,342,3588,176,114,88,0,11,0,9,5,19,2169,241,0,2273,3662,135,0,1309,96,0,0,990,0,14,337573,533,811,822,29,0,174,0,0,0,0,0,16,59,0,0,18,4,0,0,0
75,2,11,1562,1250,1423,26,364,214,323,238,253,596,58,20814,103374,1108,2176,39,0,0,0,0,71,5364,183,0,2843,5865,4413,7206,1686,6,45,161,0,8,16,0,244,0,658,39,0,0,0,82,16,24,4,10,11,9,10,5,0,47,4,136675,6,14,1120,226,6,128,0,44,3,7,1322,158,19,105,12,1,24,52,377,549,465,1222,72,0,1755,744,132547,1021,0,8904,241,12297,11730,674,4057,21657,30217,965,0,0,2200,233,534,0,1828,70,298,58,2439,6,1988,467,69,24,350,0,29,7,0,14,0,0,0,0,0,0,0,0,1106,367,756,2605,60500,349,665,541,2076,331,4035,1031,19,1832,0,0,0,0,0,0,373,3654,10284,3660,1554,12161,4815,0,3747,113,1579,183,10,0,2561,415,165,31,15,60,15,0,0,12,0,0,10,14,0,0,0,105,0,7,662,216,641,6343,1319,700,0,0,457,4778,178,114,123,0,12,0,9,5,19,2220,245,0,2491,3793,135,0,1375,96,0,0,990,0,15,367210,542,843,833,31,0,188,0,0,0,0,0,16,90,0,0,18,4,0,0,0
76,2,11,1586,1373,1468,26,384,287,349,254,278,623,65,22194,107663,1149,2308,39,0,0,0,0,74,5709,184,0,2970,6086,4848,7693,1749,6,45,180,0,8,16,0,268,0,658,39,0,0,0,88,17,30,4,10,11,10,11,8,0,56,4,141942,6,14,1184,237,6,144,0,52,3,8,1450,172,20,105,14,2,24,52,383,577,494,1282,72,0,1832,817,135586,1059,0,9248,293,12639,12442,764,4417,22253,34109,1056,0,0,2447,241,581,0,1956,77,305,63,2785,6,2100,483,78,25,396,0,33,7,0,15,0,0,0,0,0,0,0,0,1160,423,811,2795,62589,353,743,548,2359,371,4263,1122,19,2057,0,0,0,0,0,0,376,3906,10331,3764,1628,14034,5116,0,3747,115,1780,194,10,0,2954,424,165,33,19,63,15,0,0,12,0,0,11,14,0,0,0,107,0,8,697,228,717,7497,1462,861,0,0,520,5311,185,115,164,0,14,0,9,5,19,2258,249,0,2738,3963,135,0,1481,96,0,0,990,0,15,397992,548,880,853,31,0,196,0,0,0,0,0,16,90,0,0,33,4,0,0,0
77,2,11,1616,1373,1572,26,414,313,384,276,342,628,70,23403,113296,1185,2487,39,0,0,0,0,77,6074,184,0,3034,6086,5205,8419,1845,6,45,180,0,8,18,0,273,0,730,39,0,0,0,93,19,34,4,17,11,10,11,8,0,59,4,148220,7,31,1275,244,6,164,0,55,3,12,1560,179,21,110,14,2,25,53,400,593,526,1343,77,0,1884,895,139422,1091,0,9404,299,12942,13141,804,4761,23280,38226,1174,0,0,2666,248,682,0,2111,87,312,63,3181,6,2249,502,93,27,457,0,40,8,0,15,0,0,0,0,0,0,0,0,1210,444,823,2932,64586,358,855,576,2659,419,4489,1202,19,2210,0,0,0,0,0,0,379,4257,10384,3870,1715,16170,5546,0,4450,119,2054,210,10,0,4342,456,167,37,19,63,15,0,0,12,0,0,11,14,0,0,0,107,0,8,727,270,822,8672,1668,1066,0,0,545,5916,189,117,218,0,15,0,9,5,19,2369,251,0,2956,4119,135,0,1623,99,0,0,990,0,16,429686,577,912,881,33,0,211,0,0,0,0,0,16,135,0,0,33,4,0,0,0
78,2,11,1648,1423,1666,26,443,378,444,288,410,643,73,24983,118181,1207,2605,48,0,0,0,0,82,6574,184,0,3115,6211,5575,9141,1934,13,60,180,0,8,18,0,314,0,730,39,0,0,0,93,19,44,4,17,11,11,11,8,0,74,4,153222,7,31,1374,250,7,194,0,56,3,12,1699,184,24,110,15,3,25,53,409,618,564,1407,83,0,1955,980,143626,1124,0,9968,337,13244,13956,858,5202,24051,42282,1289,0,0,2867,252,701,0,2349,95,343,63,3441,7,2528,539,103,30,515,0,41,9,0,15,0,0,0,0,0,0,0,0,1239,484,887,3287,66220,372,910,582,2990,457,4695,1232,19,2376,0,0,0,0,0,0,380,4667,10423,4076,1795,18092,5972,0,4965,124,2223,264,10,0,5256,473,171,37,19,66,15,0,0,12,0,0,11,14,0,0,0,109,0,12,781,280,926,10131,1892,1486,0,0,582,6725,190,119,330,0,16,0,9,5,19,2423,255,0,3293,4228,135,0,1910,100,0,0,991,0,16,464442,589,955,921,33,0,218,0,0,0,0,0,16,135,0,0,36,4,0,0,0
79,2,11,1675,1451,1761,35,443,378,444,305,438,671,76,26667,122171,1258,2769,48,0,0,0,0,86,8089,184,0,3223,6314,5955,9685,2003,13,60,215,0,8,18,0,318,0,820,40,0,0,0,93,19,44,4,20,11,11,13,9,0,87,4,158273,8,37,1448,265,7,212,0,65,3,21,1794,189,24,118,17,4,32,53,416,635,595,1495,83,0,2011,1190,147577,1160,0,10408,350,13555,15472,901,5467,24551,47029,1438,0,0,3105,255,715,0,2620,126,382,63,3844,7,2752,558,117,31,564,0,42,10,0,16,0,0,0,0,0,0,0,0,1283,521,925,3651,68192,372,993,609,3360,484,5011,1279,19,2512,0,0,0,0,0,0,382,5530,10450,4195,1975,19638,6501,0,7161,129,2473,268,10,0,5897,494,171,37,19,67,16,0,0,14,0,0,12,15,0,0,0,109,0,12,812,298,991,11917,2203,1981,0,0,624,7598,190,119,424,0,16,0,9,5,19,2473,257,0,3512,4346,136,0,2108,103,0,0,991,0,16,497943,612,999,937,34,0,234,1,0,0,0,0,16,150,0,0,36,4,0,0,0
80,2,11,1689,1567,1825,35,484,408,533,318,491,685,76,28018,124908,1304,2905,48,0,0,0,0,92,8928,184,0,3270,6409,6356,10151,2028,13,60,223,0,8,18,0,319,0,820,40,0,0,0,102,19,46,4,20,11,11,14,12,0,87,9,163027,8,48,1545,278,7,250,0,69,5,21,1939,191,24,120,19,4,32,53,433,661,616,1534,83,0,2081,1310,152271,1188,0,10743,370,13806,15987,946,5990,25107,52167,1560,0,0,3380,263,728,0,2759,137,392,65,4219,8,2974,577,118,33,620,0,46,13,0,16,0,0,0,0,0,0,0,0,1312,555,1040,4033,70029,381,1154,619,3736,546,5230,1318,25,2728,0,0,0,0,0,0,385,6005,10480,4428,1975,20727,6927,0,7257,133,2709,275,10,0,6848,501,175,45,21,68,16,0,0,14,0,0,12,15,0,0,0,112,0,12,865,339,1058,13584,2511,2226,0,0,767,8446,198,120,482,0,18,0,9,5,19,2518,258,0,3842,4530,136,0,2299,103,0,0,991,0,16,527958,630,1026,967,34,0,242,1,0,0,0,0,16,187,0,0,38,4,0,0,0
81,2,11,1701,1567,1914,35,497,566,574,323,529,707,76,29647,127854,1309,2974,57,0,0,0,0,92,9655,184,0,3281,6525,6674,10483,2173,13,60,234,0,8,21,0,324,0,820,43,0,0,0,106,19,49,4,21,11,18,14,13,0,105,9,166831,10,50,1661,280,7,250,0,71,5,25,2065,197,25,126,19,4,32,54,446,675,633,1600,86,0,2114,1410,156363,1205,0,11145,378,13945,16585,1009,6300,25415,56956,1662,0,0,3630,272,742,0,2967,155,393,69,4661,9,3234,595,125,33,669,0,46,14,0,16,0,0,0,0,0,0,0,0,1330,607,1136,4462,71686,389,1234,630,4123,599,5496,1352,25,2979,0,0,0,0,0,0,388,6748,10512,4648,2142,22192,7213,0,7466,134,2776,300,10,0,7519,480,181,45,21,71,16,0,0,14,0,0,12,15,0,0,0,113,0,12,951,377,1098,15770,2777,2578,0,0,865,9205,210,122,621,0,19,0,12,5,20,2551,262,0,4241,4683,136,0,2532,103,0,0,991,0,16,556517,651,1053,1013,34,0,257,1,0,0,0,0,16,214,0,0,38,6,0,0,0
82,2,11,1711,1732,1983,35,497,566,626,343,529,726,77,30589,130072,1332,3064,57,0,0,0,0,92,10647,184,0,3292,6603,6934,10948,2272,13,60,235,0,11,21,0,324,0,820,45,0,0,0,106,19,57,4,21,11,23,17,16,0,123,9,170099,10,59,1763,291,7,319,0,74,5,60,2190,208,26,127,29,4,49,54,467,685,662,1650,86,0,2145,1458,159516,1212,0,11586,384,14041,16934,1037,6633,25688,61049,1712,0,0,4054,274,769,0,3167,156,397,73,5014,9,3400,612,137,40,726,0,47,18,0,16,0,0,0,0,0,0,0,0,1349,665,1361,4934,73303,391,1300,632,4521,727,5837,1378,25,3231,0,0,0,0,0,0,393,7370,10537,4932,2208,23430,7525,0,7529,147,2852,330,10,0,9784,483,189,45,23,72,16,0,0,14,0,0,12,15,0,0,0,113,0,12,1091,419,1148,18328,3102,2919,0,0,998,10453,217,122,803,0,19,0,14,5,20,2579,265,0,4557,4817,136,0,2918,102,0,0,991,0,17,581810,655,1062,1039,34,0,272,1,0,0,0,0,16,298,0,0,38,6,0,0,0
83,2,11,1720,1870,2070,35,528,636,638,373,570,747,77,31119,131359,1373,3161,57,0,0,0,0,92,11479,184,0,3307,6623,7202,11445,2415,13,60,241,0,11,41,0,324,0,848,45,0,0,0,108,19,57,4,28,11,23,17,16,0,144,9,172541,11,59,1888,299,7,363,0,82,5,60,2350,216,35,134,32,4,53,55,475,713,695,1704,86,0,2170,1512,162488,1220,0,12046,393,14226,17448,1083,6879,25936,65111,1934,0,0,4465,283,835,0,3286,167,407,73,5399,9,3472,618,149,40,766,0,49,18,0,16,0,0,0,0,0,0,0,0,1366,714,1528,5369,74877,397,1355,641,4933,813,6383,1400,29,3428,0,0,0,0,0,0,393,7645,10564,5223,2277,25262,7917,0,7603,159,2979,354,10,0,10303,492,189,47,23,72,16,0,0,14,0,0,14,15,0,0,0,113,0,12,1232,430,1197,21102,3372,3281,0,0,1165,11487,233,122,1012,0,19,0,16,5,20,2613,266,0,4839,4987,136,0,3252,103,0,0,991,0,30,608845,657,1070,1067,34,0,300,1,0,0,0,0,16,363,0,0,38,6,0,0,0
84,2,11,1727,1870,2160,35,542,636,638,407,584,780,81,33573,134753,1400,3237,81,0,0,0,0,93,12547,184,0,3373,6740,7582,11927,2506,13,117,254,0,12,51,0,324,0,848,48,0,0,0,110,19,80,4,29,11,23,23,16,0,148,9,177644,13,59,2024,314,7,404,0,85,5,80,2505,225,48,136,32,4,88,55,494,747,715,1741,86,0,2192,1579,165155,1248,0,12501,399,14336,18091,1110,7216,26336,69392,2049,0,0,4873,288,863,0,3614,180,419,125,5847,9,3574,626,159,41,814,0,49,18,0,16,0,0,0,0,0,0,0,0,1386,784,1671,5862,76389,401,1405,658,5365,910,6919,1415,33,3711,0,0,0,0,0,0,395,8100,10591,5453,2443,28320,8273,0,7858,161,3105,397,10,0,11475,493,197,55,23,73,16,0,0,14,0,0,14,15,0,0,0,114,0,12,1295,449,1253,24490,3764,3728,0,0,1302,12322,238,122,1231,0,19,0,16,5,22,2643,267,0,5136,5072,136,0,3699,103,0,0,991,0,30,637974,666,1091,1111,35,0,306,1,0,0,0,0,16,435,0,0,43,6,0,0,0
85,7,11,1739,1996,2268,35,546,641,654,442,584,822,81,34809,137698,1434,3369,81,0,0,0,0,95,13271,184,0,3444,6896,7918,12540,2605,15,117,267,0,12,51,0,324,0,996,48,0,0,0,111,19,80,4,31,11,27,23,16,0,171,9,184948,15,59,2283,335,7,438,0,92,5,80,2673,234,49,138,32,4,94,55,518,800,735,1791,86,0,2207,1652,168941,1268,0,12758,412,14476,18841,1167,7707,26732,74193,2154,0,0,5318,303,977,0,3755,196,426,143,6297,9,3751,642,164,41,862,0,53,18,0,17,0,0,0,0,0,0,0,0,1401,840,1700,6380,77995,402,1524,663,5825,1019,7025,1434,33,4103,0,0,0,0,0,0,395,8626,10613,5660,2571,30425,8807,0,8225,174,3233,441,10,0,12491,502,204,55,23,75,16,0,0,14,0,0,14,15,0,0,0,114,0,12,1402,466,1283,27938,4161,4204,0,0,1349,13430,238,122,1572,0,19,0,16,5,25,2672,268,0,5516,5182,136,0,4427,103,0,0,991,0,31,669272,675,1128,1159,35,0,348,1,0,0,0,0,16,591,0,0,43,6,0,0,0
86,7,11,1754,2397,2418,35,557,641,688,493,627,864,83,36138,141397,1459,3489,83,0,0,0,0,96,13980,184,0,3480,6937,8379,13216,2783,15,143,287,0,12,79,0,324,0,996,52,0,0,0,117,19,108,4,34,11,27,24,17,0,171,9,190839,26,76,2564,342,7,477,0,96,5,116,2844,246,49,143,33,4,147,56,539,846,750,1814,96,0,2224,1763,172434,1304,0,12982,422,14595,19022,1214,8067,27078,78546,2264,0,0,5690,303,1049,0,4126,214,442,143,6875,9,4016,649,177,43,923,0,54,18,0,17,0,0,0,0,0,0,0,0,1409,906,1740,7142,79494,407,1658,668,6302,1069,7638,1482,38,4663,0,0,0,0,0,0,395,9787,10635,5878,2669,33682,9252,0,8450,199,3439,465,10,0,13489,508,204,63,23,75,16,0,0,14,0,0,14,15,0,0,0,114,0,12,1546,489,1340,32008,4662,4779,0,0,1405,14352,244,122,1838,0,19,0,30,5,28,2700,268,0,5923,5251,136,0,5050,103,0,0,991,0,31,701996,682,1149,1201,35,0,370,1,0,0,0,0,16,732,0,0,43,6,0,0,0
87,7,11,1760,2562,2534,35,565,834,801,542,639,864,84,37183,143342,1512,3681,83,0,0,0,0,96,14758,184,0,3537,7036,8742,13822,3034,15,143,307,0,12,79,0,325,0,1017,57,0,0,0,120,24,108,4,35,11,33,25,17,0,216,9,191726,30,76,2685,350,7,518,0,105,5,135,3032,262,49,144,66,4,147,55,548,878,761,1832,96,0,2235,1834,175925,1317,0,13265,426,14671,19685,1268,8418,27404,82329,2378,0,0,5994,307,1089,0,4335,235,457,163,7497,9,4210,655,190,44,986,0,55,18,0,17,0,0,0,0,0,0,0,0,1422,933,1773,8274,80868,413,1751,672,6302,1180,8348,1513,38,5008,0,0,0,0,0,0,398,10296,10653,6087,2758,36658,9730,0,9022,202,3439,493,10,0,14420,517,227,63,23,75,16,0,0,14,0,0,14,15,0,0,0,114,0,12,1615,506,1373,36793,5106,5297,0,0,1490,15722,254,122,2144,0,19,0,31,5,35,2733,268,0,6248,5305,137,0,5992,103,0,0,991,0,31,730317,712,1239,1248,39,0,388,1,0,0,0,0,16,732,0,0,46,6,0,0,0
88,7,11,1771,2803,2629,35,576,1042,847,627,648,879,84,38496,145184,1528,3783,86,0,0,0,0,97,15251,185,0,3550,7078,9287,14385,3158,20,143,327,0,12,79,0,328,0,1017,61,0,0,0,121,24,109,4,39,11,33,25,17,0,224,10,198674,35,91,2855,367,7,579,0,108,5,164,3144,270,51,147,66,4,170,55,562,894,767,1871,96,0,2235,1916,178972,1330,0,13491,427,14749,20206,1285,8746,27740,86306,2472,0,0,6318,308,1161,0,4680,257,472,173,8261,10,4273,660,201,47,1035,0,55,18,0,17,0,0,0,0,0,0,0,0,1431,996,1881,9362,82211,417,1915,673,6781,1266,8418,1539,39,5448,0,0,0,0,0,0,420,10797,10661,6259,2839,38654,10088,0,9468,206,3792,520,10,0,15628,528,256,65,23,75,16,0,0,14,0,0,14,15,0,0,0,114,0,12,1676,554,1398,42853,5449,5807,0,0,1565,17615,271,122,2456,0,19,0,31,5,52,2765,268,0,6575,5389,138,0,6588,103,0,0,991,0,32,756375,727,1298,1291,39,0,394,1,0,0,0,0,16,846,0,0,50,6,0,0,0
89,7,11,1773,2908,2718,54,581,1042,847,665,648,884,84,39983,147065,1535,3868,86,0,0,0,0,97,15652,185,0,3558,7156,9593,14777,3300,20,160,332,0,12,79,0,328,0,1163,65,0,0,0,121,24,120,4,39,11,33,25,17,0,246,10,200210,43,99,3046,377,7,622,0,111,5,237,3333,281,51,147,107,4,254,56,584,929,772,1881,97,0,2245,1984,181228,1335,0,13713,431,14795,20863,1309,8936,27944,90980,2548,0,0,6630,312,1173,0,4964,289,477,223,8772,10,4467,662,218,57,1087,0,60,18,0,18,0,0,0,0,0,0,0,0,1440,1026,1907,10484,83505,425,1995,677,7265,1410,9565,1574,39,6015,0,0,0,0,0,0,422,10797,10674,6459,2941,40743,10507,0,10128,208,3977,564,10,0,16325,535,256,65,23,75,16,0,0,14,0,0,15,15,0,0,0,114,0,12,1852,568,1436,47121,5710,6264,0,0,1627,18539,304,122,2948,0,19,0,31,5,69,2792,268,0,6760,5425,138,0,8014,104,0,0,991,0,33,783716,739,1326,1339,39,0,402,1,0,0,0,0,16,846,0,0,50,6,0,0,0
90,7,11,1778,3095,2811,54,600,1042,916,665,657,884,86,40956,148291,1552,4014,86,0,0,0,0,97,16040,185,0,3618,7191,9856,15322,3465,20,165,350,0,14,83,0,328,0,1163,70,0,0,0,121,24,156,4,39,11,33,28,18,0,258,10,204178,50,101,3209,412,7,688,0,114,5,286,3490,296,51,150,107,4,254,61,609,975,784,1908,97,0,2401,2098,183957,1344,0,13942,443,14873,21379,1342,9242,28063,95591,2614,0,0,6890,313,1199,0,5044,294,494,223,9501,10,4658,669,225,57,1137,0,65,18,0,18,0,0,0,0,0,0,0,0,1445,1092,1973,11631,84802,428,2080,677,7755,1508,10076,1602,42,6533,0,0,0,0,0,0,425,11135,10683,6599,3031,43079,10832,0,10398,208,4149,598,10,0,17837,543,285,66,23,75,16,0,0,14,0,0,15,15,0,0,0,115,0,12,1995,590,1480,52763,6125,6723,0,0,1678,20080,310,122,3382,0,19,0,43,6,83,2811,268,0,7135,5482,138,0,9125,104,0,0,991,0,34,809213,748,1350,1401,39,0,408,1,0,0,0,0,16,945,0,0,50,6,0,0,0
91,8,11,1785,3401,2910,54,609,1154,952,873,662,909,88,41889,150648,1559,4129,99,0,0,0,0,100,16671,185,0,3654,7338,10169,16004,3635,22,186,359,0,14,84,0,329,0,1163,74,0,0,0,121,25,166,4,41,11,33,28,23,0,293,10,208389,61,101,3446,442,7,761,0,116,11,286,3659,303,59,153,140,4,284,63,634,1024,790,1950,97,0,2408,2168,187327,1353,0,14498,444,14925,21982,1368,9710,28268,98674,2778,0,0,7144,315,1244,0,5300,316,510,233,10544,10,4821,681,237,62,1189,0,65,18,0,18,0,0,0,0,0,0,0,0,1451,1176,2027,12772,85996,435,2248,682,8238,1614,11155,1631,42,7141,0,0,0,0,0,0,426,11512,10694,6710,3144,45757,11296,0,10850,213,4356,609,10,0,19250,549,288,67,24,75,16,0,0,15,0,0,15,15,0,0,0,115,0,13,2135,612,1518,57999,6592,7281,0,0,1716,21370,330,122,3772,0,19,0,45,6,86,2826,268,0,7418,5532,138,0,10141,104,0,0,991,0,35,837414,761,1370,1473,39,0,416,1,0,0,0,0,16,974,0,0,50,6,0,0,0
92,8,11,1789,3720,3007,54,616,1154,1004,981,671,918,88,42797,153129,1592,4284,99,0,0,0,0,100,17607,187,0,3665,7401,10511,16755,3953,22,186,377,0,16,84,0,331,0,1334,76,0,0,0,121,25,167,4,46,11,33,28,33,0,309,10,213024,64,101,3568,479,7,862,0,116,11,328,3891,320,60,154,174,5,284,74,663,1097,795,1981,107,0,2463,2284,189973,1366,0,14803,445,15002,22353,1413,10096,28496,101790,2926,0,0,7276,316,1325,0,5543,384,519,257,11633,11,5166,686,250,72,1235,0,72,18,0,18,0,0,0,0,0,0,0,0,1456,1279,2217,13930,87026,437,2399,688,8756,1716,11940,1677,42,7764,0,0,0,0,0,0,427,12368,10708,6981,3435,50036,11812,0,11183,213,4561,703,10,0,20914,557,311,70,24,76,16,0,0,15,0,0,15,15,0,0,0,115,0,13,2289,631,1548,62773,7170,8022,0,0,1758,23077,368,122,4186,0,19,0,48,7,108,2839,268,0,7775,5603,138,0,11178,104,0,0,991,0,36,871617,778,1398,1523,39,0,425,1,0,0,0,0,16,986,0,0,50,6,0,0,0
93,8,11,1789,4017,3127,54,629,1279,1077,1095,681,922,90,44293,154999,1605,4395,99,0,0,0,0,100,18184,187,0,3695,7463,10892,17567,4220,22,200,394,0,16,214,0,331,0,1430,84,0,0,0,122,25,172,4,65,11,40,29,33,0,325,10,202990,82,117,3758,545,7,954,0,117,11,328,4092,336,61,176,174,5,299,75,678,1234,804,2009,111,0,2490,2443,192994,1373,0,15058,447,15071,22797,1421,10417,28677,104912,3110,0,0,7483,319,1360,0,5749,430,591,288,12872,11,5338,687,274,72,1285,0,73,18,0,18,0,0,0,0,0,0,0,0,1461,1351,2518,15102,88194,441,2614,696,9281,1790,12723,1708,42,8525,0,0,0,0,0,0,428,12829,10718,7192,3607,54043,12306,0,22719,223,4881,807,10,0,21648,563,318,73,24,77,16,0,0,15,0,0,15,15,0,0,0,115,0,14,2482,665,1592,68622,7647,8773,0,0,1804,24530,420,122,4689,0,19,0,49,7,129,2907,270,0,8211,5691,138,0,12075,105,0,0,991,0,37,907908,784,1410,1596,39,0,444,1,0,0,0,0,16,999,0,0,52,6,0,0,0
94,8,11,1790,4233,3256,54,629,1279,1077,1182,684,939,96,45325,156513,1635,4475,109,0,0,0,0,100,18561,187,0,3711,7499,11273,18177,4361,22,200,416,0,16,258,0,331,0,1518,84,0,0,0,123,25,176,4,70,11,46,31,33,0,370,10,205905,82,120,3897,614,7,996,0,122,11,390,4319,343,61,183,213,5,299,75,712,1247,810,2016,111,0,2506,2443,195351,1388,0,15298,448,15148,23392,1486,10635,28894,107773,3304,0,0,7779,320,1373,0,5926,473,627,305,13842,12,5538,693,274,72,1337,0,78,18,0,18,0,0,0,0,0,0,0,0,1470,1463,2588,16299,89328,444,2892,704,9813,1905,13328,1763,42,9358,0,0,0,0,0,0,429,13231,10728,7294,3780,59324,12858,0,22719,228,5142,866,10,0,25331,596,323,73,24,79,16,0,0,18,0,0,15,15,0,0,0,115,0,14,2601,665,1617,74588,8125,9590,0,0,1862,26283,460,122,4998,0,19,0,49,7,177,2907,270,0,8607,5742,138,0,12693,106,0,0,991,0,37,940829,804,1426,1677,39,0,456,1,0,0,0,0,16,1008,0,0,52,6,0,0,0
95,8,11,1792,4480,3382,64,632,1550,1150,1273,696,949,98,46134,157770,1643,4576,109,0,0,0,0,100,19262,187,0,3723,7527,11617,18640,4546,22,200,442,0,19,258,0,332,0,1621,88,0,0,0,124,26,176,4,76,11,46,31,34,0,389,10,207634,93,124,4065,671,7,996,0,123,11,436,4534,355,61,191,237,6,299,79,726,1300,817,2030,111,0,2517,2500,197675,1396,0,15443,448,15225,23864,1516,11036,29061,110130,3408,0,0,8042,321,1379,0,6135,500,627,350,14677,13,5779,695,298,74,1369,0,80,18,0,18,0,0,0,0,0,0,0,0,1469,1531,2647,17522,90481,447,3075,707,10349,1998,13915,1820,43,10287,0,0,0,0,0,0,429,13441,10738,7579,3892,63100,13331,0,22719,228,5379,950,10,0,27517,606,325,74,24,79,16,0,0,18,0,0,15,15,0,0,0,115,0,14,2717,682,1645,80949,8617,10463,0,0,1869,27890,523,122,5416,0,19,0,52,7,214,2922,270,0,8882,5780,138,0,13624,106,0,0,991,0,38,968517,812,1438,1746,39,0,486,1,0,0,0,0,16,1023,0,0,53,6,0,0,0
96,8,11,1792,4696,3517,64,635,1550,1164,1337,701,967,98,46687,158758,1647,4695,110,0,0,0,0,100,19648,187,0,3729,7599,11902,18926,4793,22,200,459,0,19,258,0,334,0,1705,88,0,0,0,128,27,211,4,76,11,46,32,36,0,408,10,209465,93,124,4120,736,7,1163,0,124,11,480,4782,363,61,207,275,6,299,79,736,1363,822,2039,111,0,2534,2583,199414,1402,0,15555,450,15274,24027,1565,11339,29164,112261,3481,0,0,8275,321,1381,0,6293,530,661,364,15529,13,6021,697,323,76,1389,0,80,18,0,18,0,0,0,0,0,0,0,0,1472,1703,2723,18811,91472,449,3288,710,10839,2049,14612,1847,43,11244,0,0,0,0,0,0,429,14153,10752,7777,4003,67446,13813,0,23240,228,5597,1014,10,0,28699,620,329,74,24,80,16,0,0,18,0,0,15,15,0,0,0,116,0,15,2835,695,1678,87147,9009,11289,0,0,1904,29451,588,122,5913,0,19,0,52,7,226,2931,270,0,9096,5820,138,0,14423,106,0,0,991,0,38,990993,818,1449,1808,39,0,497,1,0,0,0,0,16,1035,0,0,73,6,0,0,0
